tweet,label,source,label_id
#COVID19 cases declined in most states in the last 7 days but COVID-19 is widespread in many areas particularly in the upper Great Plains Midwest and South. Six states reported over 10000 new cases in the last week. See more data: https://t.co/CEcelDa6Hb. https://t.co/564xEJy0BO,real,sourya,1
NEWS! New Mary Trump book claims Donald Trump orders interns to take his daily Covid-19 tests https://t.co/jmDpza3p67 https://t.co/Hh6PDRysWE,fake,sourya,0
SPECIAL REPORT! We could lift the lockdown today if everyone agrees to drive bumper cars all the time https://t.co/Vul1m40JlH https://t.co/Uu1K74IhIk,fake,sourya,0
"USA just discovered the man who manufactured and sold the Corona virus to China. Dr Charles Lieber, head of the chemistry and biology department at Havard University, USA. He was just arrested today according to American Department sources",fake,sourya,0
 A video shows a man spitting into a bottle of tea and placing it back on a supermarket rack in an attempt to spread the coronavirus infection.,fake,Gautamshahi,0
 This coronavirus-infected patient reached to Dr. Vinod Kumar but he wasn’t given the treatment. He was later referred to Bhagalpur. It further states that one should avoid meat and fish for 3 months and wear mask to protect yourself from coronavirus.,fake,Gautamshahi,0
"So called Chanakya knew his Operation Lotus would fail miserably in Rajasthan, so was hiding away from public glare under the pretence of getting tested for coronavirus. Savarkar!",fake,sourya,0
#CoronaVirusUpdates: 📍Total #COVID19 Cases in India (as on September 18 2020) ➡️78.86% Cured/Discharged/Migrated (4112551) ➡️19.52% Active cases (1017754) ➡️1.62% Deaths (84372) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths #StaySafe https://t.co/6uuUd92reg,real,sourya,1
AIMIM chief Asaduddin Owaisi had said there’s nothing like coronavirus and the government is fooling people. Picture shows the Hyderabad MP taking a corona test.,fake,sourya,0
Chinese police crack down on suspected coronavirus patients.,fake,sourya,0
Oh Deer: Pic From Japan Peddled As Herd Spotted At Ooty-Coimbatore Road,fake,Gautamshahi,0
 A video claims that Bill Gates made a presentation to the CIA on COVID-19 vaccines for modifying the brain of religious fanatics.,fake,Gautamshahi,0
"Trump Declares War on Coronavirus? No, On Venezuela! https://t.co/O9R3bJTYNu",fake,sourya,0
The U.S. doesn't have enough monkeys for vaccine testing and China has halted exports. https://t.co/Zj1iJHBgxP,real,sourya,1
"???Due to the large number of people who will refuse the forthcoming COVID-19 vaccine because it will include tracking microchips, the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.??�",fake,sourya,0
216 new cases of #COVID19Nigeria; Plateau-59 Rivers-27 Abia-22 Lagos-20 Oyo-18 Enugu-17 Kaduna-11 FCT-11 Ogun-10 Ebonyi-4 Osun-4 Ekiti-4 Delta-3 Edo-3 Akwa Ibom-2 Bauchi-1 54463 confirmed 42439 discharged 1027 deaths https://t.co/vUSBtDjZWA,real,sourya,1
Clothing is unlikely to be a huge source of #Coronavirus transmission. https://t.co/8tQZuFI68L,real,sourya,1
Holding your breath can test for COVID-19.,fake,sourya,0
#IndiaFightsCorona India has tested more than 3.5 crore people for #COVID19 so far resolutely following its 'TEST TRACK TREAT' strategy. @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @COVIDNewsByMIB @CovidIndiaSeva @DDNewslive @airnewsalerts @ICMRDELHI @PTI_News https://t.co/tcm38I6wPe,real,sourya,1
According to https://t.co/sspYAeiJD1 as of yesterday evening 73998 have died of COVID in the United States. Over the previous 24 hours that includes 2265 deaths.,real,sourya,1
Tanzanian club spokesman Haji S. Manara was infected with COVID-19 during his tour of The Netherlands.,fake,sourya,0
As per @MoHFW_INDIA after completion of #HomeIsolation period it is advised to contact the Field Team/Surveillance officer for issuance of a fitness certificate. There is no need for testing after the home #isolation period is over: https://t.co/0di7ob7AJp https://t.co/Cxhwetz4rd,real,sourya,1
Nurse says Brazilian states and municipalities earn federal funding for every death recorded for COVID-19.,fake,sourya,0
Can you believe over 14.5 million people have died in China due to COVID19? Well I couldn't believe it till I saw this👇Some of 14.5 million missing mobile phones are found in 1 Wuhan crematorium https://t.co/mILI8Y0503,fake,sourya,0
"Tablik Jamaat Chief Maulana Saad: ""If 70000 people get coronavirus India will be destroyed. The country will be in our possession.""",fake,sourya,0
#IndiaFightsCorona: There are only 4 States in the country where the total number of active cases is more than 50000: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/X4vBhJJBen,real,sourya,1
Indian's Ruling party BJP-run state Manipur is India's first coronavirus free state.,fake,sourya,0
" Social media users claimed Ghana did poorly with respect to food distribution amid the COVID-19 season, when compared to Niger, Nigeria and Rwanda.",fake,Gautamshahi,0
" Eating meat products increases the risk of coronavirus, according to a WHO official quoted in the text.",fake,Gautamshahi,0
Yesterday our laboratories completed 2057 tests. That brings the total number of tests completed to date to 426776.,real,sourya,1
PM Modi said that 1 crore corona patients have been treated for free,fake,sourya,0
Govt is providing money to bereaved families of COVID-19 victims.,fake,sourya,0
FALSE: Quotes by personalities praising Duterte for coronavirus response,fake,Gautamshahi,0
Prince William And Kate Middleton Take Throne Amid Coronavirus Pandemic? https://t.co/xV0PdUKvG2,fake,sourya,0
New @CDCMMWR looks at @KYHealthAlerts Indicator Monitoring Report tool which monitors #COVID19 data including cases deaths &amp; hospital capacity. This tool helps officials make decisions about responding to the pandemic &amp; reopening communities. Read more: https://t.co/7hVqAwNyOi. https://t.co/lmaBpc8Xje,real,sourya,1
That brings the total number of tests completed to date 462590. COVID-19 case in South Korea: We continue to receive and analyse information about the traveller who recently tested positive upon arrival in South Korea.,real,sourya,1
 The WHO approves anti-malarial drug Chloroquine for COVID-19.,fake,Gautamshahi,0
China is seeking court’s approval to kill 20000 people positive with coronavirus,fake,sourya,0
ICMR establishes 3 new #COVID19 testing facilities launched by Hon PM @narendramodi .These labs will: 🧪increase testing capacity 🕐 reduce turn-around-time 🥼 reduce exposure for lab personnel @drharshvardhan @myyogiadityanath @MamataOfficial https://t.co/vjObnbpYaw,real,sourya,1
The World Health Organisation is devising a five-year plan after warning a vaccine ‘won’t end’ the pandemic. Follow live 👇 https://t.co/NyZLPJyfxM,real,sourya,1
 Vice President Mike Pence was caught on a hot mic delivering empty boxes of personal protective equipment (PPE) to a Virginia health care center.,fake,Gautamshahi,0
Chinese medical supplies to Ghana contaminated with coronavirus.,fake,sourya,0
This rise in deaths is concentrated in states with large outbreaks. Texas California and Florida all reported their single highest day of deaths for the entire pandemic today.,real,sourya,1
States reported ~33k new cases today. The 7-day average is now back where it was in late April. The positive rate is about half what it was back then—but today was the highest that it's been since May 16. https://t.co/QyQPlWUzMM,real,sourya,1
States reported 18521 positives today up from 17123 last Monday. https://t.co/XcIQed7QbD,real,sourya,1
RT @PIB_India: Five States - Maharashtra Andhra Pradesh Karnataka Uttar Pradesh and Tamil Nadu account for 62% of the active cases in t…,real,sourya,1
"@jburnmurdoch @thereal_truther Don´t follow Sweden or herd immunity strategy. Sweden is gaslighted into thinking we don´t even have a pandemic. Even w 6000 deaths, 150.000 long term C19 cases &amp; numbers of infected is increasing (despite questionable DIY tests that is only offer here) ppl still dont believe it!",fake,sourya,0
The Access to #COVID19 Tools (ACT) Accelerator Facilitation Council facilitates the work of the ACT-Accelerator through political leadership &amp; advocacy for collective approaches to solutions in the global interest to mobilize resources. 👉https://t.co/fXHNTOsLVR https://t.co/joxrj4Jt8q,real,sourya,1
In Texas Covid Act Now county-by-county predictions allow local leaders to make local decisions - decisions that are saving lives right now. https://t.co/7NdHTz4nfd via @wacotrib See texas data here: https://t.co/T2a0ysrSmF https://t.co/A793XPGTJl,real,sourya,1
A doctor from Rio de Janeiro Brazil releases audio saying isolation should be over since there are few patients with COVID-19 in the city.,fake,sourya,0
Only a few states currently count tests in Testing Encounters but we hope to see more soon. Read a detailed explanation of this metric and all the ways state count COVID-19 tests here https://t.co/P58A4xRhyp,real,sourya,1
"Lock down exit will bump up CORONA Cases to 40K .!!. Present ""official report"" 21700 is also under doubt..! Still we are not tested Corona cases like GERMANY... Already V R equivalent to FRANCE..!! on CORONA Cases But our Health infrastructure not ENOUGH to save poor ...2 https://t.co/91j6cUEhuI https://t.co/VyxNnNeNmp",fake,sourya,0
6/10 Sky's @EdConwaySky explains the latest #COVID19 data and government announcement. Get more on the #coronavirus data here👇 https://t.co/jvGZlSbFjH https://t.co/PygSKXesBg,real,sourya,1
@Mighty_Kites Kia ora there are currently no active cases in Wellington.,real,sourya,1
 Canada is free of COVID-19.,fake,Gautamshahi,0
 UNICEF releases coronavirus prevention guidelines.,fake,Gautamshahi,0
Fake US hospital letter says alcohol reduces COVID-19 risks | AFP Fact Check,fake,Gautamshahi,0
"PolitiFact | No, vitamin C cannot slow or stop the spread of the coronavirus",fake,Gautamshahi,0
The most up to date data in Victoria for 2020 was consistent with that for 2019 despite concerns due to #COVID19 However the numbers remain troubling according to Vic's state coroner and don't mitigate the fact that there's been an increase in calls to mental health services,fake,sourya,0
" A blog post has been shared thousands of times in multiple Facebook posts which claim it shows a video of a baby who died after being infected with the novel coronavirus, which causes the disease COVID-19.",fake,Gautamshahi,0
"PolitiFact | No, your Census response won’t affect whether you get a federal stimulus check",fake,Gautamshahi,0
 Cocaine cures COVID-19.,fake,Gautamshahi,0
CDC Director Robert Redfield says healthy people should NOT wear masks.,fake,sourya,0
 A Facebook page claims that the Federal Government has announced Monday 1st of June 2020 as a resumption date for all schools in Nigeria.,fake,Gautamshahi,0
Ratan Tata has said that human motivation and determined efforts will make experts' predictions go wrong regarding the fall of the Indian economy during the COVID-19 crisis.,fake,sourya,0
#IndiaFightsCorona: There is a progressive rise in India's #COVID19 testing. We took 27 days to double our testing from 1 crore to 2 crore. However we took only 10 days to jump from 4 crore tests to 5 crore tests: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/BPeOqPAYlA,real,sourya,1
